Anime ID,Title,Members,Favorites,Airing_Start,Airing_End,Episodes,Duration,Broadcast_Day,Watch Hours,Countries Available,Awards Won,Dub Availability,User_Reviews,Score
29494,Approach their whether," 6,90,724 ",21935,08-11-2027,Still Airing,349,125.4108668,Saturday," 13,69,56,390 ",30,6,Partial,8320,9.249
29549,Area always," 9,48,513 ",44983,16-08-1939,Still Airing,104,18.61565256,Friday," 10,57,81,772 ",20,8,No,8921,2.660
29811,Age often," 9,85,476 ",29994,17-10-1938,05-12-2023,85,28.10832088,Monday," 12,62,98,966 ",24,7,Yes,8514,4.191
29889,And must," 7,41,146 ",25712,22-10-1959,08-10-2023,14,53.55374665,Friday," 13,25,01,885 ",21,5,No,6148,8.478
30253,Among back life," 7,38,358 ",16556,13-04-1991,21-11-2022,43,42.85480822,Friday," 11,53,99,981 ",24,5,Yes,11087,8.037
30271,Crime court eye," 8,98,644 ",38958,23-01-2017,30-07-2018,79,52,Wednesday," 13,63,83,088 ",29,6,Partial,7068,9.220
30534,Enter yard," 9,87,486 ",45738,29-06-2022,Still Airing,139,49,Sunday," 2,81,08,882 ",1,4,No,12842,9.590
30572,Century church,614753.00,48967,05-08-2018,25-11-2018,16,60,Thursday," 8,83,63,889 ",13,7,No,6699,9.950
30665,Dark people lot," 7,10,251 ",32392,28-09-2018,12-04-2019,28,45,Sunday," 4,96,87,103 ",8,5,Yes,11661,8.290
30966,At pull most," 7,85,179 ",37977,03-12-1961,05-04-2023,97,51.14573253,Monday," 4,05,46,285 ",3,6,Partial,10218,2.420
31066,Difficult key little," 8,73,557 ",225,03-07-2022,29-10-2023,69,58,Tuesday," 11,92,56,815 ",9,8,Partial,7315,7.710
31118,Bill take yeah," 8,34,279 ",49650,20-03-2017,26-11-2018,88,35,Monday," 4,09,15,108 ",7,6,Yes,11356,8.030
31505,Dream member animal," 9,94,286 ",24709,12-07-2017,23-05-2018,45,45,Wednesday," 13,47,02,703 ",30,7,No,6374,9.610
31526,Early relationship marriage," 9,88,236 ",44293,08-02-2025,Still Airing,3,36,Sunday," 11,46,13,815 ",22,8,No,7377,9.700
31651,Affect evidence less positive,819475.125892377,35178,08-07-2049,Still Airing,520,369.9393091,Sunday," 2,52,31,374 ",9,6,Partial,13290,2.080
31682,Century economy," 9,44,851 ",17617,30-12-2019,08-06-2020,23,54,Wednesday," 11,90,93,726 ",30,8,Partial,11812,9.660
31755,Cause capital," 9,88,803 ",41790,27-06-2018,12-09-2018,11,60,Friday," 8,02,31,004 ",19,8,Yes,9924,8.550
31798,Across president," 7,47,657 ",29754,08-12-1984,Still Airing,280,64.73029505,Sunday," 1,58,39,230 ",1,5,No,8853,5.276
31827,Brother control," 8,18,484 ",46943,09-05-2015,10-10-2015,22,36,Monday," 8,84,56,067 ",19,8,Yes,6847,9.160
31875,Another beyond fish," 6,76,717 ",16012,21-02-1969,04-10-2023,81,67.68999578,Saturday," 7,60,34,576 ",20,4,No,14319,7.099
32078,Couple book," 9,06,249 ",30630,18-06-2021,24-06-2022,53,45,Thursday," 1,16,57,444 ",1,5,No,6240,9.400
32118,Debate central be PM," 8,06,762 ",45949,26-11-2020,Still Airing,222,42,Saturday," 10,35,08,822 ",11,5,Partial,7338,9.550
32182,Benefit card history," 6,82,382 ",21895,09-02-2018,23-11-2018,41,48,Saturday," 6,32,64,899 ",18,7,No,6226,9.700
32208,Decide cultural establish represent," 9,15,149 ",7089,29-08-2016,09-01-2017,19,43,Wednesday," 13,17,42,621 ",2,8,Partial,14440,9.070
32281,Can great poor," 9,76,108 ",23991,25-08-2018,09-11-2019,63,32,Wednesday," 11,49,35,839 ",29,5,Partial,12084,8.390
32312,Because start," 7,92,794 ",7931,28-02-2024,Still Airing,52,41,Sunday," 12,72,84,148 ",23,7,No,5789,8.940
32535,Despite night," 7,27,740 ",924,21-05-2021,18-02-2022,39,37,Monday," 8,10,10,294 ",13,7,Partial,13909,9.100
32784,Allow although leave," 6,69,687 ",33135,12-09-1952,Still Airing,440,66.4769057,Saturday," 13,51,55,923 ",29,6,Partial,8021,5.940
32906,Current page consumer," 9,16,235 ",42408,30-01-2017,Still Airing,421,34,Wednesday," 14,00,51,788 ",23,4,Yes,12520,9.520
33165,Any product manager," 7,44,428 ",2240,16-01-2103,12-07-2021,51,58.83374331,Sunday," 11,66,49,671 ",4,6,No,13014,8.298
33338,Ago skin," 6,45,340 ",19472,20-07-1999,27-02-2021,38,56.54213102,Sunday," 6,17,11,586 ",10,7,Yes,7391,3.340
33668,Could material," 8,02,461 ",29943,07-05-2022,11-03-2023,44,55,Tuesday," 14,41,39,452 ",27,5,Partial,9276,9.510
33790,Dream good," 6,96,299 ",42196,02-01-2019,27-03-2019,12,52,Sunday," 1,17,42,411 ",2,5,Yes,12647,8.870
33873,Attack Democrat," 10,13,550 ",38959,23-06-2049,Still Airing,491,208.9839617,Thursday," 7,34,09,448 ",18,8,No,13156,8.156
34249,Class history," 7,53,729 ",34377,21-03-2015,07-01-2017,94,30,Saturday," 6,07,24,249 ",8,4,No,10414,8.550
34355,Exist image,6.24E+05,39026,28-08-2022,03-12-2023,66,47,Thursday," 4,91,58,799 ",2,7,Partial,5882,8.670
34359,Enter door threat," 9,27,484 ",40971,10-09-2017,06-05-2018,34,55,Friday," 9,74,11,716 ",15,7,Yes,6923,9.430
34522,Clearly scene," 8,92,791 ",2565,25-09-2024,25-12-2024,13,35,Thursday," 7,08,48,046 ",20,8,No,5526,8.790
34877,Away anyone," 9,11,242 ",1859,03-05-2100,04-02-2017,2,49.29142502,Tuesday," 7,17,80,859 ",16,4,No,10804,6.762
35216,Affect rise," 7,13,902 ",20344,25-07-1941,08-11-2022,17,94.75594307,Thursday," 13,34,61,357 ",15,4,No,9474,8.216
35341,Build their feel," 8,65,248 ",6401,13-12-2022,19-09-2023,40,52,Wednesday," 13,85,35,782 ",22,8,Yes,12490,9.830
35368,Field age," 9,21,776 ",7975,28-07-2024,Still Airing,31,31,Monday," 2,39,47,475 ",3,8,Partial,12843,9.210
35376,Beyond color various," 8,49,966 ",9755,02-07-2023,15-10-2023,15,53,Wednesday," 11,88,45,973 ",30,6,Yes,7236,9.110
35617,Authority outside create," 7,55,935 ",46601,16-11-2080,Still Airing,73,61.42270676,Tuesday," 2,42,78,376 ",5,4,No,10418,4.161
35772,Eight pull," 7,32,624 ",9005,02-04-2024,Still Airing,47,58,Friday," 10,81,22,926 ",13,5,Yes,13564,9.630
35829,Call follow back," 8,84,303 ",40189,03-07-2024,Still Airing,34,35,Friday," 3,87,74,240 ",7,5,No,6887,9.630
35836,Business dinner not," 6,50,034 ",42964,10-02-2023,29-11-2024,94,45,Tuesday," 12,71,37,187 ",19,8,Yes,14263,8.210
35850,Capital character challenge," 9,60,097 ",18228,07-08-2017,17-12-2018,71,59,Sunday," 14,28,27,255 ",26,7,No,13678,8.280
35878,Decision our middle," 8,54,886 ",12368,08-10-2022,01-04-2023,25,43,Friday," 11,21,75,785 ",29,5,Partial,9137,9.240
36016,Fear follow particular," 6,44,849 ",40181,09-06-2019,08-12-2019,26,46,Wednesday," 14,82,82,695 ",27,7,No,8145,9.370
36196,Bag question nation," 9,47,336 ",41097,15-02-2022,Still Airing,158,45,Saturday," 13,92,42,167 ",25,5,No,9452,9.830
36362,Dream mother," 8,65,643 ",10780,28-04-2020,29-09-2020,22,48,Sunday," 91,53,856 ",9,6,No,12012,8.750
36400,Beyond I create," 7,13,203 ",29775,16-06-2015,13-09-2016,65,59,Saturday," 7,99,86,769 ",16,8,Partial,7238,9.800
36435,Also wrong,679483.923202229,8636,18-12-2091,26-04-2017,41,80.256323,Saturday," 12,67,80,089 ",28,8,Partial,14077,4.420
36803,Citizen star," 8,89,392 ",12595,29-07-2022,15-03-2024,85,32,Tuesday," 11,80,32,132 ",22,4,Partial,6421,8.980
36903,Again method manage," 10,24,611 ",25864,04-09-1972,12-12-2016,5,25.92360704,Saturday," 13,52,65,465 ",7,4,No,10842,4.462
36918,College with," 9,72,078 ",38452,09-06-2021,21-12-2022,80,34,Monday," 12,26,09,900 ",30,6,Yes,8016,7.450
36944,Beautiful deal," 8,40,237 ",11790,27-02-2019,16-12-2020,94,52,Monday," 1,44,30,039 ",22,8,No,8354,9.420
36983,Blue recognize never,722328,1223,29-07-2015,12-10-2016,63,30,Saturday," 14,02,60,539 ",30,8,Yes,11782,9.700
37116,Current price," 6,44,942 ",48068,13-04-2024,Still Airing,46,46,Wednesday," 8,11,28,090 ",11,8,Yes,12298,8.220
37224,Air against nice," 7,74,772 ",38858,06-10-1959,01-07-2024,65,57.03570443,Saturday," 13,00,35,197 ",29,5,No,9767,9.224
37867,Cut anyone," 6,23,668 ",30545,05-06-2018,23-07-2019,59,56,Thursday," 1,92,64,942 ",1,8,No,7171,9.080
38008,Court order resource," 9,90,683 ",30028,08-01-2024,Still Airing,59,36,Thursday," 10,77,80,572 ",16,5,Yes,9844,8.930
38073,Cause institution industry," 9,10,652 ",28797,29-08-2016,09-01-2017,19,49,Wednesday," 12,45,79,013 ",25,8,Yes,9700,9.840
38132,Arrive opportunity evening," 8,32,574 ",20295,25-02-2095,Still Airing,15,51.65827809,Sunday," 12,78,32,359 ",3,7,Yes,14152,7.650
38184,Change car adult society," 6,62,084 ",38304,18-03-2023,27-07-2024,71,33,Sunday," 14,99,88,051 ",30,4,No,11375,8.270
38565,Case space," 8,87,117 ",21820,07-10-2015,21-06-2017,89,33,Saturday," 1,54,29,074 ",3,7,Yes,11096,9.920
38762,Change billion be capital," 7,90,676 ",44417,01-05-2023,06-11-2023,27,52,Friday," 14,85,46,007 ",30,7,No,11881,8.980
38768,Ask policy,817086.75,9682,09-01-1971,27-05-2016,28,153.43371,Thursday," 13,47,14,474 ",23,8,No,5015,5.740
38914,Challenge prove bed,805757,10102,23-10-2019,23-06-2021,87,32,Sunday," 12,11,71,604 ",25,8,Partial,10024,8.880
39628,Despite current soon unit," 8,73,246 ",42658,17-08-2024,Still Airing,28,54,Thursday," 13,93,06,737 ",21,8,Yes,5642,8.330
39694,Down though," 9,07,706 ",37154,27-11-2019,20-01-2021,60,48,Saturday," 11,99,63,878 ",30,5,Partial,4933,9.520
39758,Dinner result," 6,97,971 ",16484,04-11-2020,27-07-2022,90,40,Friday," 14,28,05,107 ",22,4,Yes,5046,9.610
40087,Dark above measure," 8,05,152 ",42802,03-11-2021,04-01-2023,61,56,Tuesday," 10,78,17,549 ",14,4,Partial,12301,8.570
40618,Feeling letter,705125.00,5090,06-08-2020,10-12-2020,18,35,Friday," 12,69,19,716 ",18,4,Partial,9593,9.650
40686,Better account far," 8,83,872 ",44642,07-04-2023,Still Airing,99,40,Monday," 4,08,31,188 ",7,8,Partial,10686,9.350
40730,Along artist baby type," 9,65,563 ",42466,31-08-1953,15-10-2021,72,48.28164635,Wednesday," 8,46,05,877 ",14,7,Partial,13894,2.670
40818,Either edge," 8,99,931 ",35942,20-03-2019,Still Airing,310,32,Tuesday," 1,20,37,363 ",2,6,Partial,8969,7.890
40842,Establish voice old," 8,41,493 ",43558,20-07-2024,Still Airing,32,55,Monday," 10,52,12,844 ",14,8,Partial,10034,8.320
40857,Crime trade deal," 7,57,909 ",12542,01-05-2022,27-08-2023,69,38,Monday," 13,90,78,996 ",29,7,Partial,5702,8.750
41056,Away walk almost,944052.74,15929,13-07-1949,06-04-2021,38,44.88369646,Tuesday," 10,67,70,797 ",11,7,Partial,14648,2.330
41086,Brother know paper," 6,89,327 ",12949,14-09-2023,Still Airing,76,43,Friday," 7,97,73,212 ",26,6,No,10500,9.860
41110,Bank author," 9,13,620 ",36328,02-12-2023,Still Airing,65,47,Monday," 2,93,73,506 ",5,8,No,9038,8.510
41131,Coach however," 7,96,501 ",29457,07-02-2023,13-06-2023,18,59,Saturday," 3,10,99,346 ",4,7,Yes,13186,8.000
41361,Another language first," 6,19,859 ",37244,22-08-1956,13-11-2021,14,71.71198052,Monday," 11,34,60,362 ",26,7,Partial,7137,7.150
41363,Expect international authority," 8,20,835 ",41217,14-04-2017,Still Airing,411,45,Friday," 14,16,85,003 ",8,7,Partial,11494,8.870
41557,Catch chair try,987635,8863,18-06-2017,28-01-2018,32,60,Sunday," 14,62,38,055 ",26,4,Partial,14946,9.280
41696,Especially trip south group," 7,90,494 ",43973,07-12-2021,14-06-2022,27,49,Tuesday," 2,98,64,962 ",7,6,No,5534,8.250
41747,Able piece," 7,32,904 ",25319,27-02-1947,23-09-2019,19,33.82190858,Sunday," 13,32,17,128 ",24,7,No,8135,4.950
41773,Building bad," 8,78,348 ",12902,19-11-2020,Still Airing,223,42,Wednesday," 7,42,06,576 ",17,4,Partial,6997,8.370
41935,Big three huge," 8,99,762 ",24540,12-09-2021,24-10-2021,6,51,Saturday," 9,32,75,476 ",16,7,Yes,6126,9.550
42062,Above activity who," 5,82,101 ",30404,15-01-1988,16-04-2023,96,52.09153023,Friday," 8,77,71,669 ",12,7,Partial,5062,2.130
42194,Beautiful suffer center," 9,53,517 ",26764,07-08-2023,12-02-2024,27,32,Wednesday," 7,15,42,851 ",13,7,Yes,14443,7.180
42345,Fear religious town," 6,63,256 ",2203,29-09-2023,23-02-2024,21,47,Friday," 8,43,26,232 ",11,6,Partial,7001,7.730
42668,Arm glass rock," 8,06,846 ",3055,06-10-2077,06-10-2015,8,76.62975222,Saturday," 6,04,70,598 ",1,4,Yes,12732,4.880
42859,Enjoy receive week difference," 8,35,731 ",25200,20-12-2021,Still Airing,166,48,Wednesday," 11,15,02,369 ",2,7,Yes,13258,7.580
43143,Break force," 8,94,575 ",37690,10-09-2017,24-03-2019,80,44,Monday," 12,29,83,841 ",23,4,No,8676,9.610
43419,Book hope," 8,11,805 ",45967,07-02-2024,Still Airing,55,47,Wednesday," 8,85,69,348 ",14,8,No,5395,8.780
43644,Certain operation," 6,59,185 ",32981,02-11-2020,07-12-2020,5,30,Thursday," 54,21,642 ",4,7,No,4840,9.140
43649,Born turn first,9.39E+05,23818,29-09-2023,Still Airing,74,32,Saturday," 14,95,34,939 ",26,8,No,9576,8.550
43834,Available may home," 9,58,241 ",31213,17-06-1986,16-10-2022,13,783.3560959,Wednesday," 11,47,80,195 ",21,8,Yes,11398,3.990
43856,Field day much," 6,23,155 ",35035,21-01-2016,27-07-2017,79,47,Monday," 9,93,79,783 ",18,7,Partial,8311,8.550
43878,Amount sort," 8,31,355 ",43607,16-10-2064,28-12-2016,19,81.47840649,Friday," 3,45,74,941 ",9,6,Yes,8552,4.120
43890,Anyone son," 7,41,001 ",45045,23-09-2096,02-09-2018,57,1146.090629,Wednesday," 9,31,36,510 ",11,5,Partial,11046,3.150
43920,Agent training,832788.054896164,44109,24-09-1962,17-08-2018,97,21.96460971,Sunday," 71,05,365 ",7,8,Yes,10550,8.390
44106,Election high,921693.00,37581,27-04-2020,Still Airing,252,43,Sunday," 4,96,79,361 ",5,8,Yes,7151,9.420
44162,Address Congress,6.70E+05,10210,07-02-2121,15-09-2020,99,50.35024965,Tuesday," 9,48,63,201 ",16,6,Yes,6198,3.990
44184,Chair sing if allow," 8,74,842 ",36088,08-11-2018,21-11-2019,54,35,Saturday," 1,15,93,812 ",6,6,Partial,13925,9.220
44342,Better toward," 9,47,440 ",9031,15-07-2023,Still Airing,85,54,Saturday," 12,20,05,150 ",8,7,Partial,13013,9.160
44372,Commercial conference," 7,32,505 ",48574,03-08-2021,31-08-2021,4,47,Sunday," 14,87,11,397 ",22,7,Yes,11815,9.790
44414,Can information television," 8,93,306 ",16078,01-10-2023,Still Airing,74,58,Sunday," 14,95,40,027 ",24,6,No,13515,9.880
44610,Bill magazine ten forget," 8,97,816 ",44603,30-10-2020,Still Airing,226,46,Wednesday," 4,27,06,209 ",4,5,Partial,7152,8.790
44657,American official," 7,39,535 ",32827,19-10-2051,09-05-2018,51,36.93953277,Saturday," 1,97,24,826 ",27,8,Partial,12481,2.460
44927,Charge avoid admit," 7,14,363 ",17431,13-07-2017,04-10-2018,64,52,Sunday," 14,96,27,903 ",23,8,Yes,6476,8.010
44978,Always table," 7,63,048 ",42443,20-05-1981,28-03-2017,68,52.62158872,Tuesday," 9,44,14,699 ",10,6,No,13118,2.960
45127,Different from owner," 9,58,702 ",33359,19-09-2024,Still Airing,23,34,Thursday," 11,19,20,379 ",28,6,Partial,5519,9.110
45140,Down agency determine,8.00E+05,48603,15-07-2020,21-04-2021,40,52,Saturday," 8,54,76,120 ",17,5,Yes,10332,8.920
45338,Act condition," 9,54,769 ",36086,02-06-1990,Still Airing,41,93.63208123,Wednesday," 14,45,52,439 ",1,8,Yes,9803,8.617
45461,Better never list," 8,79,724 ",39850,26-02-2018,Still Airing,365,42,Saturday," 13,39,12,872 ",25,8,Yes,6890,9.280
45678,Ever possible TV," 8,83,658 ",44959,07-08-2015,14-08-2015,1,53,Friday," 1,48,93,898 ",5,8,Partial,6739,9.290
45748,Argue be,8.56E+05,27167,21-01-2016,Still Airing,43,132.6650975,Saturday," 10,52,87,926 ",20,7,Partial,7664,3.020
45828,Customer letter hair," 9,96,151 ",41442,30-05-2018,15-01-2020,85,55,Tuesday," 7,56,92,598 ",12,5,Partial,14109,8.280
45937,Fact market,8.89E+05,10990,22-03-2020,22-08-2021,74,55,Tuesday," 1,69,16,222 ",1,7,Partial,7158,8.610
46391,Again table," 10,76,224 ",41761,12-05-1966,13-10-2019,42,64.28465084,Sunday," 10,33,84,124 ",12,7,No,10172,8.527
46849,Everybody young," 6,62,910 ",28004,18-08-2024,Still Airing,28,35,Sunday," 10,70,15,935 ",12,7,Yes,13302,8.260
46894,City answer majority," 6,00,023 ",9509,02-09-2015,07-09-2016,53,58,Friday," 12,83,72,056 ",25,6,Yes,13187,9.740
46954,Adult environmental," 6,72,654 ",28807,09-10-1982,29-02-2020,2,51.77608372,Friday," 4,71,12,406 ",9,5,Yes,5740,8.193
46999,Difficult exist ball," 6,30,035 ",5597,22-01-2023,25-06-2023,22,55,Tuesday," 14,74,46,957 ",23,7,Partial,13861,9.550
47090,Character foot," 9,12,434 ",4843,19-10-2023,25-01-2024,14,32,Monday," 9,43,13,574 ",16,6,Yes,6133,8.660
47113,Economy month offer," 6,03,384 ",28211,19-05-2020,01-02-2022,89,53,Friday," 11,34,80,341 ",23,8,No,10851,8.380
47116,Decide beautiful,829066.00,11707,03-04-2016,06-11-2016,31,30,Friday," 11,11,15,626 ",25,8,No,4920,9.250
47177,Company none majority," 7,15,377 ",18793,01-02-2020,Still Airing,265,47,Tuesday," 14,28,41,227 ",28,8,Yes,10513,8.230
47658,But meeting someone," 7,00,109 ",12429,20-02-2024,Still Airing,53,53,Thursday," 3,91,77,858 ",8,4,No,12238,8.790
47980,Each she," 7,69,366 ",45011,13-09-2017,18-04-2018,31,58,Sunday," 8,82,87,752 ",11,8,Partial,11283,8.130
48079,Arrive ready day," 6,23,158 ",26468,29-08-2003,25-01-2021,29,13.61822917,Monday," 8,07,59,277 ",16,4,Yes,11267,5.530
48257,Change out follow," 7,77,218 ",47229,27-01-2016,07-06-2017,71,39,Saturday," 9,38,94,079 ",16,7,Yes,12249,8.760
48388,Degree I time," 9,03,616 ",48001,10-12-2015,23-03-2017,67,34,Wednesday," 13,77,02,272 ",23,4,No,9782,9.350
48507,Election marriage," 9,46,491 ",16439,14-05-2018,14-01-2019,35,51,Thursday," 14,40,82,723 ",24,5,No,9927,9.270
48610,Car far," 9,56,749 ",48010,17-04-2021,21-05-2022,57,35,Saturday," 13,95,19,284 ",23,7,No,10397,7.640
48678,Create two finally," 7,46,857 ",47981,01-09-2023,09-08-2024,49,36,Friday," 14,21,47,241 ",29,6,Partial,13633,8.830
48712,Budget place simple," 8,91,393 ",13652,08-03-2023,10-05-2023,9,58,Thursday," 3,55,11,881 ",5,6,No,8112,8.270
49223,Enough everybody company arm," 7,32,387 ",26984,17-04-2019,27-05-2020,58,48,Saturday," 3,44,82,431 ",5,4,No,5309,9.970
49393,College story watch," 6,15,860 ",34131,10-09-2015,15-09-2016,53,32,Tuesday," 7,25,37,723 ",15,6,Partial,8297,8.070
49670,Cup reduce,605497,43669,04-06-2018,22-07-2019,59,57,Tuesday," 1,21,38,431 ",5,7,No,8586,9.460
49753,Allow nearly score," 8,33,621 ",9322,05-11-1953,Still Airing,141,118.0485889,Tuesday," 5,25,06,057 ",2,5,Partial,10466,9.899
49781,Far charge," 8,95,355 ",11932,30-09-2021,09-12-2021,10,38,Friday," 3,20,69,077 ",2,8,Partial,6402,9.130
49937,Economic appear practice," 8,60,537 ",27785,08-12-2017,Still Airing,377,51,Monday," 7,95,24,458 ",17,4,Yes,8550,9.940
50030,Also on," 8,04,493 ",45407,28-01-2086,21-12-2021,9,33.67433086,Thursday," 11,62,72,814 ",22,5,Partial,7176,9.704
50069,Behind eight," 6,66,301 ",49526,13-11-2022,19-11-2023,53,43,Friday," 8,83,38,019 ",12,7,No,12333,8.040
50503,Be ago TV," 8,79,238 ",19128,31-01-2019,13-02-2020,54,30,Friday," 7,85,01,507 ",19,6,Yes,11382,9.090
50526,Act watch," 7,29,223 ",12472,31-10-1978,Still Airing,377,118.765786,Monday," 7,78,00,398 ",13,7,Partial,9446,3.092
50531,Fall small summer yeah,868925,46115,19-08-2020,16-03-2022,82,32,Wednesday," 3,32,59,517 ",3,5,Partial,8701,7.760
50790,Consumer dog detail mother," 8,57,353 ",9026,16-07-2018,27-01-2020,80,31,Thursday," 7,73,92,773 ",20,7,Partial,13026,8.650
50795,Blue share," 7,43,420 ",30771,31-07-2021,21-01-2023,77,59,Thursday," 2,03,99,425 ",5,6,Partial,6730,9.200
50913,Church voice," 6,74,747 ",8459,03-12-2024,Still Airing,12,33,Wednesday," 10,16,59,338 ",5,5,Yes,14474,9.640
51289,Beautiful look quite,876827.00,45121,04-05-2020,07-03-2022,96,52,Monday," 3,76,99,050 ",6,8,Yes,6702,8.190
51435,Book result race," 7,86,976 ",37601,10-03-2015,30-08-2016,77,57,Monday," 14,41,05,598 ",26,8,Yes,8727,8.070
51522,Art figure," 8,18,155 ",32416,09-12-2131,30-01-2023,10,24.63205203,Saturday," 13,09,12,463 ",29,6,Partial,8015,7.430
51675,Even year," 7,98,687 ",9357,26-05-2023,26-07-2024,61,32,Sunday," 14,14,22,865 ",25,6,Yes,5246,9.080
51743,Computer dog indeed black," 9,46,792 ",23596,12-08-2022,25-11-2022,15,50,Saturday," 60,42,901 ",7,7,Yes,9074,9.500
52134,Among particularly what," 6,68,064 ",18185,21-01-2027,Still Airing,319,32.42118894,Sunday," 11,13,64,939 ",24,8,Yes,12242,5.300
52150,Born scientist million," 6,13,997 ",47837,24-02-2024,Still Airing,53,58,Wednesday," 7,74,57,077 ",19,7,Yes,6420,9.540
52508,Attention produce cover," 9,29,543 ",41446,24-09-1934,Still Airing,19,56.28090732,Sunday," 9,00,04,562 ",20,6,Partial,12593,6.480
52569,Change less," 8,69,896 ",25708,23-02-2017,10-08-2017,24,36,Tuesday," 2,99,69,954 ",8,5,Partial,10932,9.250
52715,Compare trade success," 7,14,823 ",47131,05-07-2017,07-02-2018,31,58,Friday," 9,30,57,046 ",19,4,No,13428,9.570
52913,Civil no situation," 8,98,796 ",38478,13-04-2019,22-06-2019,10,33,Sunday," 13,87,15,637 ",23,6,No,7167,8.840
53167,Court arm," 6,97,826 ",29076,17-05-2023,07-02-2024,38,37,Tuesday," 3,40,42,773 ",1,6,Yes,12486,9.830
53238,Culture boy surface trial," 9,03,275 ",36680,08-05-2024,18-12-2024,32,36,Wednesday," 7,89,48,405 ",18,5,No,7198,8.640
53369,Business also per," 9,10,614 ",24693,09-03-2018,Still Airing,364,46,Wednesday," 9,03,08,402 ",17,8,Yes,9485,9.690
53687,Couple lot data," 8,23,202 ",48191,13-10-2016,14-09-2017,48,52,Friday," 87,41,076 ",3,6,Partial,5669,7.830
53864,Answer official teacher," 9,62,874 ",32549,24-02-2058,11-01-2023,50,69.48229497,Sunday," 9,08,36,328 ",19,5,Yes,6603,2.170
55077,Consumer decade," 6,00,542 ",47805,21-03-2023,09-04-2024,55,51,Wednesday," 11,96,43,678 ",28,6,Partial,5596,8.930
55104,Child environmental treatment," 6,00,884 ",39626,19-04-2021,11-07-2022,64,38,Saturday," 14,12,81,435 ",30,6,Partial,12360,8.910
55241,Face owner play,8.56E+05,16130,26-02-2023,02-07-2023,18,51,Monday," 1,59,87,382 ",6,8,Yes,7139,8.260
55299,Art serious experience,1004255.90,16419,10-02-1982,21-09-2016,65,46.61322886,Friday," 10,07,89,168 ",14,6,No,5579,7.070
55316,Economic lay piece," 9,88,614 ",2224,05-11-2019,11-02-2020,14,56,Saturday," 7,36,99,377 ",17,4,Yes,9050,9.200
55355,Coach sing," 8,01,137 ",49868,01-05-2024,Still Airing,43,60,Monday," 2,26,21,496 ",3,8,No,5741,8.420
55390,Bit strong worker," 7,64,715 ",2100,18-01-2025,Still Airing,6,34,Friday," 2,09,55,484 ",6,7,No,8801,9.690
55887,Current old various," 9,73,605 ",43166,14-05-2021,Still Airing,198,40,Friday," 10,32,16,417 ",12,5,No,8284,8.770
55976,And mouth," 6,24,938 ",45184,26-11-1975,07-01-2022,25,194.5758202,Thursday," 12,59,50,909 ",25,7,No,14253,4.255
56161,Challenge experience hotel," 6,42,291 ",31716,31-01-2023,Still Airing,108,60,Saturday," 12,79,01,139 ",21,8,Partial,14091,8.500
